id,batchID,batchIDLastChangedAt,bonus,bonusLastChangedAt,decision,decisionLastChangedAt,gameID,gameIDLastChangedAt,playerID,playerIDLastChangedAt,roundID,roundIDLastChangedAt
01KC7ABYZ4NJJFC46RNMATCJ42,01KC79VH8D3XDVE6Y37QAVSJQX,2025-12-11T18:21:57.604556683Z,10,2025-12-11T18:22:02.568157651Z,A,2025-12-11T18:22:02.493256392Z,01KC79VHBZ10QQXP0BWPHPEQ88,2025-12-11T18:21:57.604556683Z,01KC79W51Q0GQDX7Z8G2F8XC3N,2025-12-11T18:21:57.604556683Z,01KC79ZGDBQ91R7F7QAQ8YYR3R,2025-12-11T18:21:57.604556683Z
01KC79TBV3T1C61A1E30804KVF,01KC792NHQWGSTE39SGFFP76GE,2025-12-11T18:12:20.963607127Z,19,2025-12-11T18:12:25.91908331Z,D,2025-12-11T18:12:25.869096442Z,01KC792NJ42D4D8E76QXEYJGPD,2025-12-11T18:12:20.963607127Z,01KC79GYAFSP28S2CYRE337WFE,2025-12-11T18:12:20.963607127Z,01KC79MS9D8SAHDD1GN4FSBAKB,2025-12-11T18:12:20.963607127Z
01KC79VC0VZP37KA5YYWHB737J,01KC792QK3NQ9YQBMVC4J2ZJYJ,2025-12-11T18:12:53.915593143Z,29,2025-12-11T18:13:32.628258985Z,D,2025-12-11T18:13:32.477377432Z,01KC792QKEWXFRRJ193215MS3Y,2025-12-11T18:12:53.915593143Z,01KC79FVG65F2QE0J459PXW400,2025-12-11T18:12:53.915593143Z,01KC79RHEF8VJKQN1ZNH0236Y6,2025-12-11T18:12:53.915593143Z
01KC79WCSBSBWJY59NS1GTCMGX,01KC792QR6XXN61ZXWP8M9MPK8,2025-12-11T18:13:27.467394949Z,29,2025-12-11T18:14:33.469934088Z,D,2025-12-11T18:13:39.449250315Z,01KC792QRJCW2RMKD50WKTBMJB,2025-12-11T18:13:27.467394949Z,01KC79HDXZXQHKQG73XVPYYATJ,2025-12-11T18:13:27.467394949Z,01KC79RQCKS1PFPYTG33SKE4AC,2025-12-11T18:13:27.467394949Z
01KC7A6JAYGW0SENXW4C2HZPF8,01KC79Q5TFKGNAN8RQVVBH04JK,2025-12-11T18:19:00.830681592Z,19,2025-12-11T18:19:04.570924528Z,D,2025-12-11T18:19:03.761390759Z,01KC79Q5VKEKA6F68YHYY2PTG3,2025-12-11T18:19:00.830681592Z,01KC79S5BJ3FZ8KQYQ00B8BDAB,2025-12-11T18:19:00.830681592Z,01KC79XVMEP0AJ8TVNPWFK6ZBA,2025-12-11T18:19:00.830681592Z
01KC7A879HH6EZJB6AK86N194W,01KC79VHE8PE9MZRMG71GAT5MW,2025-12-11T18:19:55.057707194Z,0,2025-12-11T18:20:07.802873129Z,A,2025-12-11T18:20:07.707241565Z,01KC79VHNW7FWHSXXSWMJ4BAAT,2025-12-11T18:19:55.057707194Z,01KC79K0V50SP04EJBDH0RXGDM,2025-12-11T18:19:55.057707194Z,01KC7A00CYCNKA7WDT6EFBYJJK,2025-12-11T18:19:55.057707194Z
01KC79VH7W5CQN87PEF6PX5632,01KC792PRTZHWRJ2KMDQQMG00W,2025-12-11T18:12:59.260270819Z,0,2025-12-11T18:13:02.340347754Z,D,2025-12-11T18:13:00.557864841Z,01KC792PS59W7MMQWZYWR4N84V,2025-12-11T18:12:59.260270819Z,01KC79E198HBBFT474WAZVAMA1,2025-12-11T18:12:59.260270819Z,01KC79KPPXK7S2VP9315MTTG3S,2025-12-11T18:12:59.260270819Z
01KC79XQYSPDKJVBYGDQWPV3DE,01KC792R3GAQ93Y2KWRDZ6PHKT,2025-12-11T18:14:11.673340735Z,22,2025-12-11T18:14:14.776412497Z,C,2025-12-11T18:14:13.644185947Z,01KC792R3VN56ANE0EJ3WM1V55,2025-12-11T18:14:11.673340735Z,01KC79MP2326D39SYQE8CY2BC7,2025-12-11T18:14:11.673340735Z,01KC79S07QD1ZMSPMMDNTT11D4,2025-12-11T18:14:11.673340735Z
01KC79HYEN84REVD3D0AZESHWF,01KC792RDGGK8CDH8Q95GZY5QB,2025-12-11T18:07:45.109806964Z,10,2025-12-11T18:07:50.789769128Z,A,2025-12-11T18:07:48.583013839Z,01KC792RDTTPADJ08M6VFTYHNX,2025-12-11T18:07:45.109806964Z,01KC79BHJKGC0XHEWP58WMSD78,2025-12-11T18:07:45.109806964Z,01KC79GJWJ2SB68JKAYXYEZ0ZA,2025-12-11T18:07:45.109806964Z
01KC79NSKJ3N1Q8CKV8F2J9ZH9,01KC792KZR2KPNFT8RETH9PVJY,2025-12-11T18:09:51.218818988Z,0,2025-12-11T18:09:53.307132063Z,D,2025-12-11T18:09:52.375668334Z,01KC792M0BM7GTS3CCE5Y5ZV08,2025-12-11T18:09:51.218818988Z,01KC79G14XK1NG6DCJEPA48E3G,2025-12-11T18:09:51.218818988Z,01KC79M3M3NE50GRJ2GTZVACDK,2025-12-11T18:09:51.218818988Z
01KC79QS6Y917RMXJMZ3C5YGKC,01KC792PFK3W14G4ZFE0JVZG1C,2025-12-11T18:10:56.35039555Z,10,2025-12-11T18:11:32.174659571Z,B,2025-12-11T18:10:59.946958705Z,01KC792PFW6AVG96T52RTPX57B,2025-12-11T18:10:56.35039555Z,01KC79MGE1EBBG51JQQHMZ6RXY,2025-12-11T18:10:56.35039555Z,01KC79PEVMZCFYD1MTHV7MPNJR,2025-12-11T18:10:56.35039555Z
01KC79R3HMHHE2XFRDJ3H7CKD1,01KC792P4XAE965E30E0MR6EDR,2025-12-11T18:11:06.932810836Z,12,2025-12-11T18:11:12.071868464Z,C,2025-12-11T18:11:09.423055862Z,01KC792P58W4CSJFC6SH7MP77N,2025-12-11T18:11:06.932810836Z,01KC79FVZJ8N912QXJ50TRT1T9,2025-12-11T18:11:06.932810836Z,01KC79NYZP0N06PNGTQ36C8XEW,2025-12-11T18:11:06.932810836Z
01KC79SBHGXHBYNAWQR38X857T,01KC792QXFDTTSEYSKJSE46MFT,2025-12-11T18:11:47.88820179Z,0,2025-12-11T18:11:53.500110204Z,C,2025-12-11T18:11:48.977746332Z,01KC792QXT26YC6BEFZ6Z9RW21,2025-12-11T18:11:47.88820179Z,01KC79CN37TTVYG5HR4XAAVDYW,2025-12-11T18:11:47.88820179Z,01KC79JWSR4KM03BHKWCRHK2RY,2025-12-11T18:11:47.88820179Z
01KC7AMXTP3P1A9A745QSB4B10,01KC79VJE7CNPF3WFGNWFS1AX9,2025-12-11T18:26:51.350888126Z,10,2025-12-11T18:27:41.883301335Z,A,2025-12-11T18:27:04.364095656Z,01KC79VJRN83Z6TJ4WRC66DE0Y,2025-12-11T18:26:51.350888126Z,01KC7A1KQ313ZNXQCVJ2X1ACYZ,2025-12-11T18:26:51.350888126Z,01KC7AADQZJ8G9NE5R2ECZPNAW,2025-12-11T18:26:51.350888126Z
01KC7APZAW6KZ8EGDT0BR5DCCN,01KC79VJXXPSPD2VWHGZ052C31,2025-12-11T18:27:58.42813324Z,20,2025-12-11T18:28:22.265142361Z,A,2025-12-11T18:28:08.620935046Z,01KC79VK797V9N954PGYD7K2K1,2025-12-11T18:27:58.42813324Z,01KC7AK6GSCZTH4VWGBVP3TKDW,2025-12-11T18:27:58.42813324Z,01KC7APNFCTE6F36RM2PP8EN84,2025-12-11T18:27:58.42813324Z
01KC79NSWK93AK7QMAER0FJFGY,01KC792S5XKA02FKX43NFPRQY2,2025-12-11T18:09:51.507960659Z,29,2025-12-11T18:09:59.068167248Z,D,2025-12-11T18:09:59.043874404Z,01KC792S662BJ5HPY24M0VV8VJ,2025-12-11T18:09:51.507960659Z,01KC79G6GD2ZRB70H9GZQ1HV8N,2025-12-11T18:09:51.507960659Z,01KC79HQBB157S705DQ31CXVR1,2025-12-11T18:09:51.507960659Z
01KC79PPZ2PRP2H0WK4FAH9057,01KC792Q82X2T1YA3GQS9WQQTM,2025-12-11T18:10:21.282810907Z,10,2025-12-11T18:10:31.525677112Z,A,2025-12-11T18:10:25.525035043Z,01KC792Q8CHHGA8FER6C9SCFBH,2025-12-11T18:10:21.282810907Z,01KC79C5QHJNWZ7FV9P5YRT489,2025-12-11T18:10:21.282810907Z,01KC79K4WWT5GZ5NTNC2KNRYEG,2025-12-11T18:10:21.282810907Z
01KC79Q8843K86WQR35QH3GEDB,01KC792QXFDTTSEYSKJSE46MFT,2025-12-11T18:10:38.980098316Z,22,2025-12-11T18:10:41.966547901Z,C,2025-12-11T18:10:41.874165349Z,01KC792QXT26YC6BEFZ6Z9RW21,2025-12-11T18:10:38.980098316Z,01KC79CN37TTVYG5HR4XAAVDYW,2025-12-11T18:10:38.980098316Z,01KC79JWSN30Q2QY38VM2TRTAM,2025-12-11T18:10:38.980098316Z
01KC79YE2CAGY43CV1G7KEXKNB,01KC792R3GAQ93Y2KWRDZ6PHKT,2025-12-11T18:14:34.316600206Z,0,2025-12-11T18:14:36.730596374Z,D,2025-12-11T18:14:35.800860041Z,01KC792R3VN56ANE0EJ3WM1V55,2025-12-11T18:14:34.316600206Z,01KC79MP2326D39SYQE8CY2BC7,2025-12-11T18:14:34.316600206Z,01KC79S08NGNEQE17KQZZXFWBT,2025-12-11T18:14:34.316600206Z
01KC7A7T9EZF0EV2W6N40QATK5,01KC79VJ1XZ02D6PCVP5WH7QJ5,2025-12-11T18:19:41.742257409Z,0,2025-12-11T18:20:33.786734281Z,B,2025-12-11T18:19:55.501433035Z,01KC79VJ6S95MS6XD8D1HAJ57N,2025-12-11T18:19:41.742257409Z,01KC79JH0R6P4AJXEP9MB1KQ0F,2025-12-11T18:19:41.742257409Z,01KC7A4Z3DAXSA6FGXTFAQ7VHV,2025-12-11T18:19:41.742257409Z
01KC7A0W4X2038X9BBPST655ZB,01KC79Q7J7QADCZGK8XSKJE216,2025-12-11T18:15:54.269385957Z,,,,,01KC79Q7KZQDNHF5M1TY59AJCV,2025-12-11T18:15:54.269385957Z,01KC79P9S0Z4R3SF0X9X4XTCT3,2025-12-11T18:15:54.269385957Z,01KC79Z2DYB40V8RPWF883TX7T,2025-12-11T18:15:54.269385957Z
01KC7A21B0353Q1D4ZZW3D74X8,01KC79Q5TFKGNAN8RQVVBH04JK,2025-12-11T18:16:32.352056466Z,22,2025-12-11T18:16:36.959131334Z,C,2025-12-11T18:16:36.872008218Z,01KC79Q5VKEKA6F68YHYY2PTG3,2025-12-11T18:16:32.352056466Z,01KC79MW7H7X45AY5T7G8TZJ44,2025-12-11T18:16:32.352056466Z,01KC79XVJGMFTZ4A19JMKH8H2Z,2025-12-11T18:16:32.352056466Z
01KC7A614D6BQX1G3N6ZGQKS9F,01KC79VHM39RKDQ5AVAA0Z0XN2,2025-12-11T18:18:43.21361363Z,10,2025-12-11T18:18:46.903788908Z,A,2025-12-11T18:18:46.807659878Z,01KC79VHQXS5144TA5BP0D53S4,2025-12-11T18:18:43.21361363Z,01KC79VX4YMXCPQF7J5T6S5JJH,2025-12-11T18:18:43.21361363Z,01KC7A0X9XGVZ0BRSA16T4DF0S,2025-12-11T18:18:43.21361363Z
01KC79P3G5KRB3YP0Y2GEYN1FA,01KC792PRTZHWRJ2KMDQQMG00W,2025-12-11T18:10:01.349373415Z,10,2025-12-11T18:10:07.240533601Z,B,2025-12-11T18:10:07.210235644Z,01KC792PS59W7MMQWZYWR4N84V,2025-12-11T18:10:01.349373415Z,01KC79EQ5VGND62AJQKN8RW603,2025-12-11T18:10:01.349373415Z,01KC79KPNFPDWTY9T458VF2HMD,2025-12-11T18:10:01.349373415Z
01KC79PHT8T8MVD56RN2HEB7FV,01KC792RZXSW2VJJ9MYY3HWKT7,2025-12-11T18:10:16.008626638Z,19,2025-12-11T18:10:19.377695997Z,D,2025-12-11T18:10:19.355778718Z,01KC792S06J6QXCJ8HVDY29CGM,2025-12-11T18:10:16.008626638Z,01KC79AZHPWTK69BY5J67B7E59,2025-12-11T18:10:16.008626638Z,01KC79HBEY22APXT2YT0VMS8A7,2025-12-11T18:10:16.008626638Z
01KC79QX08DXDG14VRTJR6WZBF,01KC792PMN6AE3E5M91Z7BDJS6,2025-12-11T18:11:00.232776998Z,19,2025-12-11T18:11:05.921737401Z,D,2025-12-11T18:11:04.501044922Z,01KC792PN2B9Z90QKN7KTG1F5T,2025-12-11T18:11:00.232776998Z,01KC79H85M2SJHCG7ES7XGG024,2025-12-11T18:11:00.232776998Z,01KC79PQAJGS4JD8AY9GXH150Q,2025-12-11T18:11:00.232776998Z
01KC79XD6E1B1PM9RHTG4APK8D,01KC792P4XAE965E30E0MR6EDR,2025-12-11T18:14:00.654238954Z,0,2025-12-11T18:14:07.143520673Z,C,2025-12-11T18:14:07.076119105Z,01KC792P58W4CSJFC6SH7MP77N,2025-12-11T18:14:00.654238954Z,01KC79FVZJ8N912QXJ50TRT1T9,2025-12-11T18:14:00.654238954Z,01KC79NZ28224MHDYJH9CF27S0,2025-12-11T18:14:00.654238954Z
01KC79YDREGYSARJZ8975DB882,01KC792NB401Z43FH75BN7VEQG,2025-12-11T18:14:33.998683122Z,19,2025-12-11T18:14:37.818676432Z,D,2025-12-11T18:14:36.614809314Z,01KC792NBGNJFX9E924E6B4P1D,2025-12-11T18:14:33.998683122Z,01KC79G73DX1BWBNNZBRW537F6,2025-12-11T18:14:33.998683122Z,01KC79MA9JXNXHTVS9MN0GNBGR,2025-12-11T18:14:33.998683122Z
01KC7A2P849XY8ZKTJ9D5TMWZ2,01KC79VHM39RKDQ5AVAA0Z0XN2,2025-12-11T18:16:53.764168275Z,0,2025-12-11T18:17:28.651567292Z,C,2025-12-11T18:17:28.536293004Z,01KC79VHQXS5144TA5BP0D53S4,2025-12-11T18:16:53.764168275Z,01KC79VA8M98QPTD70XDPZ3WPD,2025-12-11T18:16:53.764168275Z,01KC7A0X7Q2EATJY4T22GC8NCM,2025-12-11T18:16:53.764168275Z
01KC79GNV03GK61BCQT7Z2ZTBS,01KC792RKV2EEPDB2VKNCS5H0N,2025-12-11T18:07:03.520737226Z,0,2025-12-11T18:07:24.766176172Z,D,2025-12-11T18:07:24.751659026Z,01KC792RM5H8250G7S7JGPBJ2K,2025-12-11T18:07:03.520737226Z,01KC79EYJ405F0Q5FFB0CNTKPE,2025-12-11T18:07:03.520737226Z,01KC79GMJ1BTB300D0SKRNCG55,2025-12-11T18:07:03.520737226Z
01KC79NN71ZWNDXE7EDH4SFEZM,01KC792PRTZHWRJ2KMDQQMG00W,2025-12-11T18:09:46.721554006Z,0,2025-12-11T18:09:53.924594191Z,D,2025-12-11T18:09:48.534897099Z,01KC792PS59W7MMQWZYWR4N84V,2025-12-11T18:09:46.721554006Z,01KC79E198HBBFT474WAZVAMA1,2025-12-11T18:09:46.721554006Z,01KC79KPN3RCSJ2RBH8DHJ17DM,2025-12-11T18:09:46.721554006Z
01KC79P139A4FQ69MKN5JYTMV1,01KC792P4XAE965E30E0MR6EDR,2025-12-11T18:09:58.890016863Z,12,2025-12-11T18:10:12.235555071Z,C,2025-12-11T18:10:04.157984924Z,01KC792P58W4CSJFC6SH7MP77N,2025-12-11T18:09:58.890016863Z,01KC79FVZJ8N912QXJ50TRT1T9,2025-12-11T18:09:58.890016863Z,01KC79NYZ8FFQV1Z5KQAJZAFZ3,2025-12-11T18:09:58.890016863Z
01KC79PDYYAAXJCH6ENTGDP9G3,01KC792PA4EJ6B9N1NVAP206ZD,2025-12-11T18:10:12.06239704Z,22,2025-12-11T18:11:12.292475038Z,C,2025-12-11T18:10:15.835760438Z,01KC792PAG0VBJYH8A5GGYPASS,2025-12-11T18:10:12.06239704Z,01KC79GH487QQARMV8E7TJ7T2Z,2025-12-11T18:10:12.06239704Z,01KC79PBH7455SZ4TCM4Q2KSE7,2025-12-11T18:10:12.06239704Z
01KC7A2BC2D2PK443EKWKZ8S3N,01KC79Q9731QPJ5QS5ZM23RYR5,2025-12-11T18:16:42.626560977Z,19,2025-12-11T18:16:53.313460104Z,D,2025-12-11T18:16:50.465545829Z,01KC79Q99654F9ET04XN20XZEB,2025-12-11T18:16:42.626560977Z,01KC79FR7J946W03Q3R68B07N0,2025-12-11T18:16:42.626560977Z,01KC79WY832V8EWKV42PGX4W3H,2025-12-11T18:16:42.626560977Z
01KC7A2MZX6JNTMANYM5QZF24N,01KC79VH8D3XDVE6Y37QAVSJQX,2025-12-11T18:16:52.477973501Z,0,2025-12-11T18:17:36.933717293Z,A,2025-12-11T18:17:36.755090412Z,01KC79VHBZ10QQXP0BWPHPEQ88,2025-12-11T18:16:52.477973501Z,01KC79VM9MJR7NCG9CNRZ8RRM0,2025-12-11T18:16:52.477973501Z,01KC79ZG6FH3YVWMK1WHC1CFY3,2025-12-11T18:16:52.477973501Z
01KC79MBVZ4VV2MY41010981HT,01KC792NB401Z43FH75BN7VEQG,2025-12-11T18:09:04.383452818Z,10,2025-12-11T18:09:19.995455249Z,B,2025-12-11T18:09:18.607092076Z,01KC792NBGNJFX9E924E6B4P1D,2025-12-11T18:09:04.383452818Z,01KC79GCWM9WHGR9R4SX5XBRJ6,2025-12-11T18:09:04.383452818Z,01KC79MA7R264RKQ45HDQS8Z8D,2025-12-11T18:09:04.383452818Z
01KC79Q88B6HRHGN6337P533VJ,01KC792QXFDTTSEYSKJSE46MFT,2025-12-11T18:10:38.987527899Z,29,2025-12-11T18:10:41.966547901Z,D,2025-12-11T18:10:41.924620128Z,01KC792QXT26YC6BEFZ6Z9RW21,2025-12-11T18:10:38.987527899Z,01KC79GGQVV2F88NW7MBP8PDXB,2025-12-11T18:10:38.987527899Z,01KC79JWSN30Q2QY38VM2TRTAM,2025-12-11T18:10:38.987527899Z
01KC79R9MVAA0CSE2B6PDS0B4G,01KC792Q2KDA3A5X63Y7FG3Z7J,2025-12-11T18:11:13.179368067Z,,,C,2025-12-11T18:11:16.730348772Z,01KC792Q2YZQWMD1AZ7DV21XYT,2025-12-11T18:11:13.179368067Z,01KC79J1B7PG9ZXDY025TNWBPA,2025-12-11T18:11:13.179368067Z,01KC79PXHCN07DVFBPYH80RC0E,2025-12-11T18:11:13.179368067Z
01KC79STDZ18WFTT34WPZ5G5EC,01KC792NHQWGSTE39SGFFP76GE,2025-12-11T18:12:03.135947212Z,29,2025-12-11T18:12:09.41916647Z,D,2025-12-11T18:12:07.358449814Z,01KC792NJ42D4D8E76QXEYJGPD,2025-12-11T18:12:03.135947212Z,01KC79FPJDMB15RFN8WJV95WFR,2025-12-11T18:12:03.135947212Z,01KC79MSAFSWYN0X0JM667RSG2,2025-12-11T18:12:03.135947212Z
01KC79ZAMS1X8W4XJ04WNGCD4R,01KC792PA4EJ6B9N1NVAP206ZD,2025-12-11T18:15:03.577945599Z,0,2025-12-11T18:15:16.497135892Z,D,2025-12-11T18:15:09.79784081Z,01KC792PAG0VBJYH8A5GGYPASS,2025-12-11T18:15:03.577945599Z,01KC79KA2QTXFQREVVACC2JAWT,2025-12-11T18:15:03.577945599Z,01KC79PBMGRRAX4YXZ962TJGYP,2025-12-11T18:15:03.577945599Z
01KC79VYRDCKFDEGP1E23PEVCE,01KC792PXGTWWGJ3W8WN91YRG2,2025-12-11T18:13:13.10111478Z,22,2025-12-11T18:13:15.892055378Z,C,2025-12-11T18:13:15.824460312Z,01KC792PXTR0N6KYBS1YKZHZ15,2025-12-11T18:13:13.10111478Z,01KC79G8091JHS7S2PA0X7BWZD,2025-12-11T18:13:13.10111478Z,01KC79PTBFZP5RWZF15D9P3YPC,2025-12-11T18:13:13.10111478Z
01KC7A8JZ8RGPJYBXWC8E69DZ6,01KC79VHVA3W05MJ5T7R51WJGB,2025-12-11T18:20:07.016049402Z,12,2025-12-11T18:20:22.717066876Z,C,2025-12-11T18:20:15.683218497Z,01KC79VJ1C3ZDY5HF0N9GH13VS,2025-12-11T18:20:07.016049402Z,01KC79NSCJNC3W3WKQSTNSABT1,2025-12-11T18:20:07.016049402Z,01KC7A2DXFND9K2B9FWBVPMBC5,2025-12-11T18:20:07.016049402Z
01KC7AGFWNYSCNYXYPGFRDXP5Q,01KC79VJ7VQR2HR116V55XY14K,2025-12-11T18:24:26.005482644Z,12,2025-12-11T18:24:31.368263605Z,C,2025-12-11T18:24:31.140386708Z,01KC79VJDQXC2W66T6DBS0M1ZZ,2025-12-11T18:24:26.005482644Z,01KC7A32NK8ATF83E3BG0K24Q8,2025-12-11T18:24:26.005482644Z,01KC7A7HHAG9J2EZ3WQ4KP67EJ,2025-12-11T18:24:26.005482644Z
01KC79MF0V89FM668YNY2WXQK8,01KC792QXFDTTSEYSKJSE46MFT,2025-12-11T18:09:07.611293244Z,22,2025-12-11T18:09:11.34817769Z,C,2025-12-11T18:09:11.327968329Z,01KC792QXT26YC6BEFZ6Z9RW21,2025-12-11T18:09:07.611293244Z,01KC79CN37TTVYG5HR4XAAVDYW,2025-12-11T18:09:07.611293244Z,01KC79JWRQ1H58KCD252RK67WK,2025-12-11T18:09:07.611293244Z
01KC79PDYSJT3MSRAJHJWMSHPJ,01KC792PA4EJ6B9N1NVAP206ZD,2025-12-11T18:10:12.057308963Z,29,2025-12-11T18:11:12.292475038Z,D,2025-12-11T18:11:11.312867534Z,01KC792PAG0VBJYH8A5GGYPASS,2025-12-11T18:10:12.057308963Z,01KC79KA2QTXFQREVVACC2JAWT,2025-12-11T18:10:12.057308963Z,01KC79PBH7455SZ4TCM4Q2KSE7,2025-12-11T18:10:12.057308963Z
01KC79PXDXVQ9HWGJGMHH0SACW,01KC792S5XKA02FKX43NFPRQY2,2025-12-11T18:10:27.901889337Z,29,2025-12-11T18:10:32.702615272Z,D,2025-12-11T18:10:32.474353331Z,01KC792S662BJ5HPY24M0VV8VJ,2025-12-11T18:10:27.901889337Z,01KC79G6GD2ZRB70H9GZQ1HV8N,2025-12-11T18:10:27.901889337Z,01KC79HQBKYNCEK4ZCQMBHBC0A,2025-12-11T18:10:27.901889337Z
01KC79TFHTNZHB440HW4M1KDMR,01KC792P4XAE965E30E0MR6EDR,2025-12-11T18:12:24.762096769Z,12,2025-12-11T18:12:26.748753049Z,C,2025-12-11T18:12:26.381806493Z,01KC792P58W4CSJFC6SH7MP77N,2025-12-11T18:12:24.762096769Z,01KC79FVZJ8N912QXJ50TRT1T9,2025-12-11T18:12:24.762096769Z,01KC79NZ190WC32CNH7KCFY0S0,2025-12-11T18:12:24.762096769Z
01KC79VDH67DKW959BA83H61ZM,01KC792P4XAE965E30E0MR6EDR,2025-12-11T18:12:55.462643172Z,19,2025-12-11T18:13:26.513414551Z,D,2025-12-11T18:13:26.449266092Z,01KC792P58W4CSJFC6SH7MP77N,2025-12-11T18:12:55.462643172Z,01KC79FVZJ8N912QXJ50TRT1T9,2025-12-11T18:12:55.462643172Z,01KC79NZ1VFEXC73R79DRF56KG,2025-12-11T18:12:55.462643172Z
01KC79SD6Y4PP5N6KPQ427HZNE,01KC792PFK3W14G4ZFE0JVZG1C,2025-12-11T18:11:49.598642223Z,,,D,2025-12-11T18:12:11.574701864Z,01KC792PFW6AVG96T52RTPX57B,2025-12-11T18:11:49.598642223Z,01KC79HNBJ2VX43MH80SACDQ3D,2025-12-11T18:11:49.598642223Z,01KC79PEYZ1TKARB2XXG4P8JT6,2025-12-11T18:11:49.598642223Z
01KC79TVFCXH3QTAH7AQ435GM1,01KC792QR6XXN61ZXWP8M9MPK8,2025-12-11T18:12:36.972482332Z,29,2025-12-11T18:12:41.50435523Z,D,2025-12-11T18:12:39.99318186Z,01KC792QRJCW2RMKD50WKTBMJB,2025-12-11T18:12:36.972482332Z,01KC79HDXZXQHKQG73XVPYYATJ,2025-12-11T18:12:36.972482332Z,01KC79RQDR63Z7NT6ENQ4TA6SA,2025-12-11T18:12:36.972482332Z
01KC7A2CBKGKWNS54TACPK6AC3,01KC792PXGTWWGJ3W8WN91YRG2,2025-12-11T18:16:43.635212197Z,0,2025-12-11T18:16:52.794654336Z,D,2025-12-11T18:16:46.381212887Z,01KC792PXTR0N6KYBS1YKZHZ15,2025-12-11T18:16:43.635212197Z,01KC79G8091JHS7S2PA0X7BWZD,2025-12-11T18:16:43.635212197Z,01KC79PT9Z2K6GKPDK9SZWQ9DN,2025-12-11T18:16:43.635212197Z
01KC7A5994PD9V1KSCPE8TFS94,01KC79Q5TFKGNAN8RQVVBH04JK,2025-12-11T18:18:18.788880803Z,20,2025-12-11T18:18:23.934386671Z,B,2025-12-11T18:18:23.662160946Z,01KC79Q5VKEKA6F68YHYY2PTG3,2025-12-11T18:18:18.788880803Z,01KC79MW7H7X45AY5T7G8TZJ44,2025-12-11T18:18:18.788880803Z,01KC79XVF8WXWA80B3KFZKFWJE,2025-12-11T18:18:18.788880803Z
01KC79TRSWNZ1EHJK4KKJERMRH,01KC792Q82X2T1YA3GQS9WQQTM,2025-12-11T18:12:34.236692281Z,29,2025-12-11T18:12:38.326450332Z,D,2025-12-11T18:12:38.273461221Z,01KC792Q8CHHGA8FER6C9SCFBH,2025-12-11T18:12:34.236692281Z,01KC79C5QHJNWZ7FV9P5YRT489,2025-12-11T18:12:34.236692281Z,01KC79K4W7SZ6QDSPJX4J3AA8H,2025-12-11T18:12:34.236692281Z
01KC7A7TA98NGC4V253XT29BRR,01KC79VJ1XZ02D6PCVP5WH7QJ5,2025-12-11T18:19:41.76910182Z,0,2025-12-11T18:20:33.786734281Z,B,2025-12-11T18:20:33.407311011Z,01KC79VJ6S95MS6XD8D1HAJ57N,2025-12-11T18:19:41.76910182Z,01KC7A1SBREQ8RTRBGZ3A26DAR,2025-12-11T18:19:41.76910182Z,01KC7A4Z3DAXSA6FGXTFAQ7VHV,2025-12-11T18:19:41.76910182Z
01KC7A8TFHPVCGR5HM0B5WCS0V,01KC79VHE8PE9MZRMG71GAT5MW,2025-12-11T18:20:14.70572748Z,10,2025-12-11T18:20:19.779402708Z,A,2025-12-11T18:20:19.159860051Z,01KC79VHNW7FWHSXXSWMJ4BAAT,2025-12-11T18:20:14.70572748Z,01KC79VY63Y1KGVDNF07NS6BR3,2025-12-11T18:20:14.70572748Z,01KC7A00DQJR9XGXZMK2ES03B7,2025-12-11T18:20:14.70572748Z
01KC79QK1ASGE31YJ9ZGMPDFWK,01KC792KZR2KPNFT8RETH9PVJY,2025-12-11T18:10:50.026256996Z,29,2025-12-11T18:10:52.584028501Z,D,2025-12-11T18:10:52.157713634Z,01KC792M0BM7GTS3CCE5Y5ZV08,2025-12-11T18:10:50.026256996Z,01KC79GB6BP1RTRJCNVY3CJYQF,2025-12-11T18:10:50.026256996Z,01KC79M3M95S7YA06EB9A3Q6PP,2025-12-11T18:10:50.026256996Z
01KC79SDQXWW6376PQGG36DM4K,01KC792PXGTWWGJ3W8WN91YRG2,2025-12-11T18:11:50.141368907Z,0,2025-12-11T18:11:56.818353901Z,D,2025-12-11T18:11:56.745500762Z,01KC792PXTR0N6KYBS1YKZHZ15,2025-12-11T18:11:50.141368907Z,01KC79F5KVWH11A1HGCQZ9K72R,2025-12-11T18:11:50.141368907Z,01KC79PTC2BEKR8T1YSAYXVK2N,2025-12-11T18:11:50.141368907Z
01KC79YH4N97ZAAHSNCZYW5PKD,01KC792PXGTWWGJ3W8WN91YRG2,2025-12-11T18:14:37.461115385Z,0,2025-12-11T18:15:17.532283103Z,B,2025-12-11T18:14:42.433360771Z,01KC792PXTR0N6KYBS1YKZHZ15,2025-12-11T18:14:37.461115385Z,01KC79F5KVWH11A1HGCQZ9K72R,2025-12-11T18:14:37.461115385Z,01KC79PTAM2V8S43CMBT83C3CR,2025-12-11T18:14:37.461115385Z
